,id,realm,region,displayName,favoriteRace,clanTag,previousRank,points,wins,losses,mmr,joinTimestamp
148,10231016,1,1,PhleBuster,DarkAG,zerg,0,439,19,11,4963.0,1674359976
149,10231591,1,1,llllllllllll,,zerg,0,451,18,18,4959.0,1673841574
150,3953044,1,1,Koda,TGosuP,terran,0,527,39,19,4957.0,1674446378
151,6813168,1,1,Jamie,,protoss,0,596,34,14,4957.0,1674273575
152,8377,2,1,Savi,HeIIF,protoss,0,639,46,33,4955.0,1674359976
153,8594611,1,1,ieLLiMo,,protoss,0,326,14,16,4951.0,1673755172
154,11455156,1,1,AsherBro,CrnKy,terran,150,299,136,109,4951.0,1673582378
155,12745073,1,1,GetUp,,terran,0,418,34,26,4951.0,1673582378
156,393139,1,1,Steadfast,PSISTM,zerg,150,599,57,45,4950.0,1673582378
157,1235691,2,1,MEGATRON,ZYTRON,terran,132,660,86,59,4948.0,1673582378
158,1504224,1,1,AshaedenDesu,,protoss,0,480,22,10,4947.0,1674273575
159,1012283,2,1,INFANSON,UpeV,protoss,0,189,15,15,4947.0,1673582378
160,8454456,1,1,Augustus,Ðonkey,zerg,0,485,21,19,4946.0,1674446378
161,9803116,1,1,Futoshiki,,terran,118,673,87,62,4938.0,1673582378
162,2310466,1,1,Riversiderun,αX,zerg,0,456,20,20,4935.0,1674187172
163,12290029,1,1,DestroyeRofU,,zerg,0,203,17,13,4934.0,1673582378
164,12492925,1,1,TemujinGK,LTK,zerg,139,635,59,41,4934.0,1673582378
165,404541,1,1,LoveNintendo,,terran,0,548,43,30,4924.0,1674446378
166,10361364,1,1,Ryan,PSISTM,terran,0,601,28,15,4919.0,1674359976
167,4818707,1,1,Walujie,LTK,zerg,137,635,48,31,4918.0,1673582378
168,5242898,1,1,Ward,ROOT,terran,0,545,31,18,4917.0,1674100770
169,4800766,1,1,Faz,,terran,0,359,13,8,4917.0,1674446378
170,12573436,1,1,slowBiden,iMMz,protoss,194,212,20,14,4916.0,1673582378
171,20865659,1,1,GonkBrain,,terran,0,263,23,20,4915.0,1673582378
172,1176607,1,1,OldManSlum,LTK,zerg,0,632,33,33,4915.0,1673841574
173,3704382,1,1,Zargg,,protoss,0,540,153,113,4913.0,1674446378
174,12585669,1,1,XxPWNerxX,,terran,0,563,38,34,4912.0,1674359976
175,917485,1,1,iSjEcho,,zerg,137,627,53,40,4907.0,1673582378
176,2834476,1,1,Goomba,TGosuP,random,0,505,29,20,4906.0,1674273575
177,1038030,1,1,zorll,,zerg,0,343,22,9,4905.0,1673927977
178,8407200,1,1,Drawing,,terran,0,554,36,25,4903.0,1674446378
179,20136276,1,1,YolBolsun,1E100,protoss,0,501,37,28,4902.0,1674273575
180,10380750,1,1,CaptBritain,LTK,zerg,0,577,68,59,4902.0,1674273575
181,10737060,1,1,IIIIIIIIIIII,,zerg,0,484,40,10,4895.0,1674187172
182,445351,1,1,chelseafan,,protoss,0,624,55,47,4884.0,1674100770
183,5282185,1,1,Jay,ScSwrm,zerg,0,372,29,23,4880.0,1673582378
